"ave_sentiment","Score","Title"
0,10,"Merger of two or more political parties in U.S"
0,24,"Is it possible to call an Early Election in the US?"
-0.158113883008419,3,"Why isn't congress helping in upgrading Electronic Voting Machines (EVMs)?"
0.333333333333333,6,"Can the US president pardon a non-US citizen?"
-0.234787137637478,7,"What international or domestic legal consequences could Russia face, if it is proven that Skripal was poisoned by Russian operatives?"
0,44,"Why does the US require non-resident citizens to file taxes even for non-US income?"
0.561248608016091,8,"Why did Vladimir Putin’s approval rating increase substantially after the annexation of Crimea?"
-0.47729707730092,2,"Does China diplomatically isolate and militarily threaten Taiwan?"
-0.226778683805536,1,"Trump administration and the war in Yemen"
0,6,"How does a nation declare a no-fly zone?"
0.266666666666667,3,"On what basis U.N. inducts new member states?"
-0.2,4,"Which EU countries prohibit electoral riggers for holding leadership positions (political and/or within public administration)?"
-6.0567631531281e-18,1,"Why does the US president have the authority to launch a nuclear weapon when he doesn't have authority to declare war?"
0.138675049056307,12,"Why is the Cambridge Analytica story such a big deal in the US?"
0.425,3,"Italian election definitive results?"
-0.176776695296637,4,"Why do some human rights organizations oppose elections?"
-0.114707866935281,9,"Is there any data on the % of Americans that have purchased a gun at some point in their lives?"
0,6,"What data did Cambridge Analytica obtain from Facebook?"
-0.588148890713107,5,"Is a Dutch referendum valid if the no-vote exceeds the yes-vote, but does not exceed 50%?"
-0.245967477524977,3,"Is it something usual for a government to issue official letters that are slightly different when written in different languages?"
0.194454364826301,3,"Can the crown veto constitutional Amendments in Canada?"
0.0534522483824849,1,"Will stopping humanitarian aid and food by embargo to a captured territory be illegal?"
-0.249615088301353,3,"Why was Grand Staircase-Escalante never upgraded from a Monument to a Park?"
0.234787137637478,2,"Why is there so little support for the Minority SafePack in Western European countries, despite them supposedly being pro-multiculturalism?"
0,2,"Why is the US military enlistment age (and previously the draft age) set at 18 years old?"
0,2,"How can I get more involved in politics?"
-0.196299091524473,18,"Do high-level US government officials who are fired receive any compensation?"
0,2,"How do these deals with rogue states and the like happen?"
0,3,"Countries with nondemanding military?"
-0.360802676581773,0,"Why is Nicolas Sarkozy charged with corruption over suspected Kadhafi financing after five years?"
-0.0534522483824849,0,"Are checks for heavy metals, asbestos and such mandatory when certifying for ""EU Organic?"""
-0.05,3,"How is the dispute of EEZ of nations resolved?"
0,7,"Do aboriginal Australians value the acknowledgement of country speeches"
0.241209075662211,0,"Whose permission is required to operate commercial operations in international waters?"
-0.237170824512628,5,"Why does taxation of big tech companies seem so problematic?"
0.0625,1,"What might ""behavioral microtargeting with psychographic messaging"" mean, in the context of political action committee research?"
-0.458831467741123,0,"Why is US government taking any steps to punish the Russian officials involved in the death of Sergei Magnitsky?"
-0.129099444873581,0,"Why wouldn't EU recommend Baltic states and Ukraine to give Russian language the official status?"
-0.176776695296637,9,"Would Trump's steel and aluminum tariffs violate NAFTA?"
-0.14142135623731,14,"Does Congress formally offer training to inexperienced legislators?"
0.101036297108185,3,"Is there a reason that might prevent Carles Puigdemont's extradition to Spain?"
0,-3,"Why do race and religion matter in voting?"
0.0774596669241483,2,"How many US states legislatures would currently support an amendment restricting the ownership of guns?"
0,56,"What is the meaning of $1.05 as seen at March For Our Lives?"
-0.353553390593274,7,"Have congressional hearings any effect concerning military scandals?"
0.0645497224367903,7,"What could the UK stand to gain from the attempted assassination of ex-spy Skripal?"
0.0875,37,"Is anything preventing non-US citizens from illegally registering to vote in non-Voter-ID states?"
0,6,"Number of Russian Diplomats throughout USA"
0.0606339062590832,3,"As a private citizen working with people with disabilities, how can I request a hearing for HR1120?"
0,6,"What exactly happens when a person registers to vote?"
0,32,"Why do few/no countries claim capitalism as their ideology?"
0,3,"Does the US have a central database listing every US citizen?"
0.0721687836487032,1,"What will happens if some guy in Indonesia is a sole candidate?"
0.266666666666667,0,"Has any policy countered the regressiveness of property protection?"
0.21650635094611,65,"Why was President Trump congratulating Putin on winning the election heavily criticized?"
0.227172055625561,2,"What could be done to US states that openly allow non-citizens to vote?"
0,4,"Difference between personal property and private property in left-libertarianism"
-0.376889180722205,4,"Can the USA government expel foreign diplomats working for the UN?"
0,1,"What did Kim Jong-un travel to Beijing for?"
0.12,5,"Has any US state ever conducted a wide scale verification of registered voters to check the percentage of non-US citizens on the electoral rolls?"
-0.166666666666667,4,"Are the 21 countries expelling Russian diplomats only for solidarity?"
0.0707106781186548,6,"Do left wing organisations fight against disenfranchisement in countries where disenfranchised voters typically vote for right wing parties?"
-0.333333333333333,3,"In China, can competent government officials get rich legitimately?"
-0.429892652074553,1,"Are Jews fleeing France able to flee to any countries other than Israel?"
0.204124145231932,2,"The Donald Trump Sex Tape Significance"
-0.333333333333333,0,"How would USA handle the kidnapping of its president?"
0.167829278335655,3,"In a California election, can you obtain the ballot of your choice on your own?"
0.129099444873581,2,"Is the UN headquarters (or any UN building) under umbrella of Article 22 of Vienna Convention?"
-0.0721687836487032,6,"What communications of Julian Assange made Ecuador cut off his Internet access?"
0.0833333333333333,2,"Does Persona-non-Grata apply to embassies' physical premises?"
-0.133630620956212,7,"Why is Hawaii's unemployment rate so low when they have such little economic freedom?"
0,6,"If medication prices in the US are higher than in other countries, why not import from there?"
0.530330085889911,18,"Why can't Erdogan's dictatorship be defined as benevolent?"
0,3,"Why is there no secular/liberal/libertarian parties in Indonesia?"
-0.400891862868637,2,"Why do people have strong opinions on issues they know they are ignorant of?"
0.133394593769983,1,"Does Constitutional Court deciding upon a law related to its members break the ""checks and balances"" principle?"
-0.0129099444873581,1,"What are the practical consequences if a Persona Non Grata permanently stays at the Embassy?"
-0.138675049056307,3,"Is there any political party in Indonesia that wants to repeal blasphemy laws?"
0.396862696659689,9,"Can Macron legally reform Islam in France?"
0,7,"Is there a US national plan for increasing renewable energy sources?"
-0.0832050294337844,1,"Does separation of church and state in the US apply in public schools?"
0.306186217847897,13,"Is Cuba financially supported by Russia?"
0.0277350098112615,3,"What Bill Number is used if > 200 Government Bills are introduced in a session?"
-0.0333333333333333,1,"What has the UK gained from expelling Russian diplomats?"
0.0277350098112615,56,"Why has Israel not expelled Russian diplomats in response to the Skripal poisoning?"
-0.305085107923876,7,"Has the Labour party always had this level of problems with anti-semitism?"
0.320713490294909,5,"In US campaign fundraising email, are the ""matches"" used to encourage giving actually real?"
0.14642300735063,12,"Has NATO already terminated Art. 5 invoked for 9/11?"
-0.0693375245281536,1,"Why didn't the PPP government of pakistan face any problem from the military?"
